mz,time,Name,note
276.0609,7.8,Neburon,mz2
204.0182,9.0452,Oxamyl,mz2
137.0471,4.6306,Propham,mz2
109.076,6.8452,baygon-1,mz2
173.9868,6.1881,Swep,mz2
207.0125,7.6574,Bromacil-1,mz2
190.1226,5.1873,Deet,mz2
128.0818,11.9023,Hexazinone,mz2
110.0599,7.0768,Metribuzin,mz2
210.024,8.0794,Triadimefon,mz2
156.139,4.44,Butylate,mz2
126.1274,5.5024,Cycloate,mz2
160.0799,4.5448,Pebulate,mz2
132.0842,4.6224,Vernolate,mz2
89.0597,3.1862,Ethyl acetate,mz2
99.0806,4.8461,Ethyl propionate,mz2
101.0598,5.3623,Ethyl butyrate,mz2
89.0597,6.5436,Ethyl valerate,mz2
99.076,8.0479,Ethyl caproate,mz2
113.0597,8.0457,Ethyl heptanoate,mz2
125.1327,8.2353,Ethyl caprylate,mz2
88.0518,3.7686,Ethyl pelargonate,mz2
88.0519,4.3275,Ethyl caprate,mz2
88.0519,4.8461,Ethyl undecanoate,mz2
88.0519,5.3465,Ethyl laurate,mz2
88.0519,6.5369,Ethyl myristate,mz2
199.1694,8.2286,Ethyl palmitate,mz2
199.1693,10.3603,Ethyl stearate,mz2
87.044,19.1182,Aldicarb sulfoxide,mz2
117.0574,18.666,Aldicarb sulfone,mz2
218.0837,23.6237,Oxamyl-1,mz2
147.0803,4.8198,methomyl-1,mz2
177.0909,19.2978,3-hydroxycarbofuran,mz2
142.0732,4.8939,aldicarb,mz2
110.0363,5.3426,baygon,mz2
131.0494,6.0763,carbofuran,mz2
144.0568,7.2546,1-naphthol,mz2
153.0365,7.6154,methiocarb,mz2
344.776,8.7423,OCTACHLOROSTYRENE,mz2
236.8406,8.8981,oxychlordane,mz2
411.6786,8.2004,"2,3,4,6-tetrabromophenol",mz2
485.5934,11.8565,pentabromophenol,mz2
717.4348,22.2426,BDE-206,mz2
328.8801,10.6038,Parlar 26,mz2
338.8643,12.7118,Parlar 50,mz2
374.841,14.1634,Parlar 62,mz2
119.0492,3.2714,"4-Hydroxy-2,5-dimethyl-3(2H)-furanone",mz2
93.0697,17.4333,(-)-Menthol,mz2
151.024,2.9422,Maltol,mz2
162.1149,4.5732,(+-)-Nicotine,mz2
138.0309,4.8138,Ethyl vanillin,mz2
97.0284,3.3286,Ethyl maltol,mz2
105.0699,18.1496,Glycerin ,mz2
105.0699,17.9981,Propylene glycol,mz2
129.0911,17.4356,Menthone ,mz2
258.5585,12.3149,"2,3,7,8-TCDD",mz2
309.7,12.1824,"2,3,7,8-TCDF-1",mz2
352.7572,14.1604,"1,2,3,7,8-Pentachlorodibenzo-p-dioxin",mz2
341.8558,13.4761,"1,2,3,7,8-Pentachlorodibenzofuran",mz2
341.8558,14.0122,"2,3,4,7,8-Pentachlorodibenzofuran",mz2
391.8121,16.2231,"1,2,3,4,7,8-Hexachlorodibenzo-p-dioxin",mz2
393.8097,16.277,"1,2,3,6,7,8-Hexachlorodibenzo-p-dioxin",mz2
393.8097,16.4194,"1,2,3,7,8,9-Hexachlorodibenzo-p-dioxin",mz2
377.8149,15.6354,"1,2,3,4,7,8-Hexachlorodibenzofuran",mz2
375.8168,15.7059,"1,2,3,6,7,8-Hexachlorodibenzofuran",mz2
375.8168,16.0986,"1,2,3,7,8,9-Hexachlorodibenzofuran",mz2
375.8168,16.5597,"2,3,4,6,7,8-Hexachlorodibenzofuran",mz2
427.7708,18.0625,"1,2,3,4,6,7,8-HepCDD",mz2
411.7754,17.4894,"1,2,3,4,6,7,8-Heptachlorodibenzofuran",mz2
411.7754,18.2498,"1,2,3,4,7,8,9-Heptachlorodibenzofuran",mz2
444.4695,19.187,OCDD,mz2
444.4695,19.1825,"1,2,3,4,6,7,8,9-Octachlorodibenzofuran",mz2
253.025,13.9086,"3,3'-Dichlorobenzidine-1",mz2
115.0543,14.0772,"3,3'-Dimethoxybenzidine-1",mz2
211.1229,6.3176,"3,3'-Dimethylbenzidine",mz2
212.1197,19.6965,"3,3'-Dimethyl-4,4'-diaminodiphenylmethane",mz2
266.0374,8.0592,"4,4'-Methylenebis(2-chloroaniline)",mz2
128.0495,5.2866,2-Naphthylamine,mz2
107.0856,19.5034,"4,4'-Oxydianiline",mz2
186.0994,9.2267,"4,4'-Thiodianiline",mz2
106.0652,3.7968,o-Toluidine,mz2
134.0965,9.0753,"2,4,5-Trimethylaniline",mz2
159.0805,19.6763,p-Aminoazobenzene,mz2
167.073,5.5242,2-Aminobiphenyl,mz2
123.0679,6.6594,o-Anisidine,mz2
121.0397,5.318,3-Chloro-o-toluidine,mz2
97.1012,3.2147,n-dodecane,mz2
97.1012,3.8101,n-tridecane,mz2
97.1012,4.367,n-tetradecane,mz2
97.1012,4.8841,n-pentadecane,mz2
97.1012,5.3758,n-hexadecane,mz2
97.1012,5.9298,n-heptadecane,mz2
97.1012,6.5925,n-octadecane,mz2
97.1013,7.3889,n-nonadecane,mz2
97.1013,8.303,n-icosane,mz2
97.1013,10.1147,n-henicosane,mz2
97.1013,10.4443,n-docosane,mz2
97.1013,11.5222,n-tricosane,mz2
97.1013,12.7727,n-tetracosane,mz2
97.1013,13.9694,n-pentacosane,mz2
97.1013,15.1458,n-hexacosane,mz2
97.1013,16.7187,n-heptacosane,mz2
99.1169,15.1377,n-octacosane,mz2
127.4571,21.2457,n-triacontane,mz2
130.0413,6.35,"1,4-Naphthoquinone",mz2
193.0885,11.6834,4-Nitroquinoline-1-oxide,mz2
109.1012,11.7898,p-Phenylenediamine,mz2
105.0659,11.5422,Acetophenone,mz2
181.0885,12.409,2-Acetylaminofluorene,mz2
167.0732,9.2923,4-Aminobiphenyl-1,mz2
135.0806,10.3927,Aramite,mz2
135.0804,10.6394,Aramite-1,mz2
147.0316,6.6207,"2-sec-Butyl-4,6-dinitrophenol",mz2
107.049,3.8216,m-Cresol,mz2
125.9868,3.2503,"2,6-Dichlorophenol",mz2
148.0871,10.6147,p-Dimethylaminoazobenzene,mz2
239.0857,16.661,"7,12-Dimethylbenz(a)anthracene",mz2
150.0299,4.633,m-Dinitrobenzene,mz2
112.0883,9.8866,Ethyl methacrylate,mz2
372.953,16.6094,Hexachlorophene,mz2
214.8378,3.2571,Hexachloropropene,mz2
103.0543,4.2807,Isosafrole,mz2
103.0543,3.7812,Isosafrole-1,mz2
260.2502,17.8421,Methapyrilene,mz2
253.1014,18.3072,3-Methylcholanthrene,mz2
101.0598,9.8888,Methyl methacrylate,mz2
101.0386,19.5245,Methyl methanesulfonate,mz2
128.0495,5.3314,1-Naphthylamine,mz2
128.0495,5.9728,2-Naphthylamine-1,mz2
141.1387,3.5915,N-Nitrosodi-n-butylamine,mz2
103.0866,3.5915,N-Nitrosodiethylamine,mz2
87.0441,4.1406,N-Nitrosoethylmethylamine,mz2
114.0465,4.9606,N-Nitrosomorpholine,mz2
102.0466,4.2829,N-Nitrosopyrrolidine,mz2
102.0466,3.7857,N-Nitrosopyrrolidine-1,mz2
94.0651,5.401,5-Nitro-o-toluidine,mz2
251.8458,4.9875,Pentachlorobenzene,mz2
201.8717,6.2822,Pentachloroethane,mz2
238.9381,6.2822,Pentachloronitrobenzene,mz2
108.0444,5.9413,Phenacetin,mz2
94.0652,9.0749,2-Picoline,mz2
174.9527,6.4784,Pronamide-1,mz2
103.0543,4.2807,Safrole,mz2
103.0543,3.7812,Safrole-1,mz2
216.8909,3.9976,"1,2,4,5-Tetrachlorobenzene",mz2
233.8796,5.1755,"2,3,4,6-Tetrachlorophenol",mz2
106.037,3.1785,Benzoic acid-1,mz2
92.0576,7.2986,Benzyl salicylate,mz2
153.1275,5.1553,"1,8-Cineole",mz2
103.0546,3.6887,trans Cinnamaldehyde,mz2
133.0652,4.6286,Cinnamyl acetate,mz2
133.0646,4.6263,Cinnamyl alcohol,mz2
101.0597,8.0705,Ethyl butyrate-1,mz2
101.0597,10.1085,Ethyl butyrate-2,mz2
121.101,5.1553,Geraniol,mz2
97.0649,9.8808,Hydroxycitronellal,mz2
107.0855,3.8189,d-Limonene ,mz2
136.0837,3.8167,Thymol ,mz2
123.0444,4.373,Vanillin,mz2
800.006,7.358,DFTPP,mz2
95.0492,8.1198,Butyric acid,mz2
132.0809,8.1342,Hexanoic acid,mz2
87.0441,3.8385,Valeric acid,mz2
166.0753,7.22,Tetraethyl ethylenediphosphate,mz2
88.0519,10.7415,Ethyl oleate,mz2
327.6128,7.7336,HFPO-DA,mz2
594.8143,22.9185,NEtFOSAA,mz2
118.9917,18.5241,PFBS,mz2
269.9776,3.7855,PFHxA,mz2
319.9756,16.2087,PFHpA,mz2
180.92,19.5026,PFHxS,mz2
414.9424,13.8348,PFOA,mz2
501.9401,21.4859,PFOS,mz2
180.793,14.8518,PFNA,mz2
560.9453,20.8482,PFDA,mz2
563.8817,18.3975,PFUnA,mz2
511.9351,19.579,NMeFOSAA,mz2
168.9237,22.3167,PFDoA,mz2
169.0049,22.0271,PFTrDA,mz2
593.9434,23.2757,PFTA,mz2
652.8137,21.2321,11Cl-PF3OUdS,mz2
410.9796,7.5552,9Cl-PF3ONS,mz2
118.9474,11.6446,ADONA,mz2
88.0308,4.851,Glyphosate,mz2
391.2853,20.6285,"Cholic acid sodium (5b-cholanic acid-3a,7a,12a-triol, CA),",mz2
391.2487,20.8846,"a-muricholic acid (5b-cholanic acid-3a,6b,7a-triol, aMCA),",mz2
391.249,22.2993,"b-muricholic acid (5b-cholanic acid-3a,6b,7b-triol, bMCA),",mz2
391.249,22.5665,omega-muricholic acid,mz2
394.265,21.4932,"Hyocholic acid (3alpha,6alpha,7alpha-Trihydroxy-5beta-cholan-24-oic acid)",mz2
254.2031,20.8592,deoxycholate sodium,mz2
254.2031,22.016,deoxycholate sodium-1,mz2
263.2007,20.5621," hyodeoxycholic acid (5b-cholanic acid3a,6a-diol, HDCA),",mz2
373.2924,21.2713,"ursodeoxycholic acid (5b-cholanic acid-3a, 7b-diol, UDCA),",mz2
520.3265,20.666,sodium taurocholate hydrate,mz2
536.277,14.0057,tauro-b-muricholic acid sodium,mz2
522.2798,12.6104,sodium taurochenodeoxycholate,mz2
348.2433,15.6066,sodium taurohyodeoxycholate hedrate,mz2
490.3253,20.6897,taurolithocholic sodium salt,mz2
423.4202,22.8836,glycocholic acid hydrate,mz2
325.253,20.6974,glycocholic acid,mz2
468.2927,21.5503,sodium glycochenodeoxycholate,mz2
324.2686,22.3055,glycodeoxycholic acid sodium salt,mz2
433.3325,22.3075,"glycohyodeoxycholic acid [5b-cholanic acid-3a,6a-diol-N-(carboxymethyl)-amide],",mz2
433.3325,18.3626,"glycoursodeoxycholic acid [5b-cholanic acid-3a,7b-diol-N- (carboxymethyl)-amide],",mz2
431.3294,19.2536,glycolithocholic acid [5b-cholanic acid3a-ol-N-(carboxymethyl)-amide],mz2
289.9033,14.3588,PCB-169,mz3
289.9219,7.2785,PCB-52,mz3
325.8612,13.7861,PCB-180,mz3
220.9919,6.3416,PCB-18,mz3
259.9547,7.033,PCB-31,mz3
259.9547,7.033,PCB-28,mz3
289.9219,7.8958,PCB-44,mz3
325.8612,14.0807,PCB-170,mz3
548.6178,18.5067,PBB-153,mz3
643.532,18.9047,PBDE-153,mz3
407.8,11.0445,PBDE-28,mz3
565.62,16.9587,PBDE-99,mz3
292.8903,14.309,"1,2,3,7,8-PCDD",mz3
326.8515,16.4268,"1,2,3,4,7,8-HxCDD",mz3
170.9996,11.6624,"2,3,7,8-TCDF",mz3
377.8139,15.8109,"1,2,3,4,7,8-HxCDF",mz3
405.7844,16.541,"1,2,3,4,6,7,8-HepCDF",mz3
439.7451,19.3345,OCDF,mz3
132.0319,15.0708,Azinphos ethyl ,mz3
160.0506,14.2336,Azinphos methyl ,mz3
198.9168,7.9857,Chlorpyrifos ,mz3
289.9191,7.1657,Chlorpyrifos methyl ,mz3
199.063,6.5063,Diazinon ,mz3
159.0205,13.2171,EPN ,mz3
276.0574,7.6952,Fenitrothion ,mz3
120.9853,6.6711,Isazophos ,mz3
183.9974,14.0922,Phosalone ,mz3
93.01,13.0636,Phosmet ,mz3
168.059,8.446,Pirimiphos ethyl ,mz3
180.1131,7.6795,Pirimiphos methyl ,mz3
362.0428,15.4356,Pyraclofos ,mz3
237.0568,15.0461,Pyrazophos ,mz3
96.9509,13.0164,Pyridaphenthion ,mz3
157.076,8.9472,Quinalphos ,mz3
328.9036,8.3798,Aldrin ,mz3
184.9314,5.8529,a-BHC,mz3
184.9314,6.1403,b-BHC,mz3
184.9314,6.2469,g-BHC,mz3
184.9314,6.625,d-BHC,mz3
126.0183,9.0867,Chlorbenside ,mz3
376.8192,9.0598,cis-Chlordane ,mz3
376.8192,9.3191,trans-Chlordane ,mz3
176.9583,9.6434,Chlorfenson (Ovex) ,mz3
207.9864,4.8457,Chloroneb ,mz3
165.0697,10.0159,"2,4'-DDD ",mz3
165.0697,10.8567,"4,4'-DDD ",mz3
317.9357,9.1641,"2,4'-DDE ",mz3
317.9357,9.8847,"4,4'-DDE ",mz3
236.0108,10.8544,"2,4'-DDT ",mz3
236.0108,11.7615,"4,4'-DDT ",mz3
215.0259,8.1241,"4,4'-Dichlorobenzophenone ",mz3
249.995,9.3973,"4,4'-Dichlorobenzophenone-1",mz3
249.995,10.1407,"4,4'-Dichlorobenzophenone-2",mz3
278.9111,9.9071,Dieldrin ,mz3
236.8409,6.8605,Endosulfan ether ,mz3
346.8951,10.3481,Endrin aldehyde ,mz3
346.8953,12.6611,Endrin ketone ,mz3
224.0554,21.83,Ethylan (Perthane) ,mz3
98.9995,8.2116,Fenson ,mz3
350.8469,8.5869,Heptachlor epoxide (isomer B) ,mz3
262.8571,8.3835,Isodrin ,mz3
181.0649,11.994,"2,4'-Methoxychlor ",mz3
311.0371,11.5709,"4,4'-Methoxychlor olefin ",mz3
269.8128,14.2467,Mirex ,mz3
410.7812,9.3874,cis-Nonachlor ,mz3
410.7812,10.7455,trans-Nonachlor ,mz3
279.8595,5.9472,Pentachloroanisole ,mz3
245.8444,7.6003,Pentachlorothioanisole ,mz3
226.8888,13.7214,Tetradifon ,mz3
265.0255,5.7433,Benfluralin ,mz3
155.081,4.2886,Biphenyl ,mz3
269.8717,6.5359,Chlorothalonil,mz3
154.0121,7.8132,Dichlofluanid ,mz3
205.9643,6.0773,Dichloran ,mz3
164.9736,6.2347,"3,4-Dichloroaniline ",mz3
164.0011,4.0274,Dichlobenil,mz3
170.0919,5.5202,Diphenylamine ,mz3
292.0536,5.6243,Ethalfluralin ,mz3
263.8806,6.5269,Fluchloralin ,mz3
264.1343,8.5319,Isopropalin ,mz3
258.018,12.6644,Nitralin ,mz3
204.0151,10.5717,Nitrofen ,mz3
253.0424,10.2983,Oxyfluorfen ,mz3
191.0687,8.6136,Pendimethalin ,mz3
268.8536,6.9352,Pentachloroaniline ,mz3
278.8379,6.3088,Pentachlorobenzonitrile ,mz3
333.1166,7.7346,Prodiamine ,mz3
331.109,6.365,Profluralin ,mz3
234.8926,5.5112,"2,3,5,6-Tetrachloroaniline ",mz3
124.0714,4.8512,THPI (Tetrahydrophthalimide) ,mz3
181.9324,5.4977,Tolylfluanid ,mz3
248.0271,5.7119,Trifluralin ,mz3
174.0914,7.1622,Acetochlor ,mz3
237.0915,7.2979,Alachlor ,mz3
132.0389,3.7143,Allidochlor ,mz3
89.0386,7.2732,Clomazone (Command) ,mz3
109.0324,11.7356,Diallate_cis,mz3
109.0324,11.7356,Diallate_trans,mz3
197.0602,7.0769,Dimethachlor ,mz3
180.0807,13.6411,Fenpropathrin ,mz3
341.0429,16.0282,Fluquinconazole ,mz3
145.0258,9.8644,Flutolanil ,mz3
117.0575,8.6439,Metazachlor ,mz3
152.0621,13.465,Methoxychlor ,mz3
146.06,7.3765,Metolachlor ,mz3
149.0833,4.8117,"N-(2,4-Dimethylphenyl)formamide ",mz3
173.0323,11.7401,Norflurazon ,mz3
258.0325,10.1653,Oxadiazon ,mz3
162.1279,9.9564,Pretilachlor,mz3
308.0371,4.3749,Prochloraz ,mz3
163.1311,7.9383,Propachlor ,mz3
161.9828,7.1084,Propanil ,mz3
146.0964,7.3765,Propisochlor ,mz3
105.0699,16.1315,Pyridaben ,mz3
276.0898,13.7677,Tebufenpyrad ,mz3
174.8938,6.7837,Triallate ,mz3
273.1018,10.3161,Bupirimate ,mz3
310.9336,12.5452,Captafol ,mz3
150.0445,4.6918,Captan ,mz3
361.9428,10.49,Chlorfenapyr ,mz3
226.1293,8.6561,Cyprodinil ,mz3
107.049,17.7026,Etofenprox ,mz3
184.9145,4.6267,Etridiazole ,mz3
361.9428,10.5596,Fipronil ,mz3
249.0427,9.8722,Fludioxonil ,mz3
310.0935,18.0406,Fluridone (Sonar) ,mz3
206.0543,10.2503,Flusilazole ,mz3
330.1035,17.8443,Flutriafol ,mz3
168.1128,9.0587,Folpet ,mz3
316.0065,13.0907,Iprodione ,mz3
154.0692,11.8523,Lenacil ,mz3
98.0235,8.4464,MGK-264 ,mz3
98.0236,8.6975,MGK_264_1,mz3
152.0386,10.1875,Myclobutanil ,mz3
238.0556,9.4776,Paclobutrazol ,mz3
281.0512,5.4871,Penconazole ,mz3
95.0492,9.0039,Procymidone ,mz3
201.058,12.4693,Propargite ,mz3
197.0949,6.5663,Pyrimethanil ,mz3
137.1326,19.3654,Pyriproxyfen ,mz3
127.0122,12.3044,Tebuconazole ,mz3
158.0367,6.6483,Terbacil-1,mz3
138.0775,6.4285,Terbuthylazine ,mz3
248.0395,9.7936,Tricyclazole (Beam)-1,mz3
178.9872,9.1171,Triflumizole ,mz3
213.9997,7.2467,Vinclozolin ,mz3
180.0807,15.3521,Acrinathrin ,mz3
209.0548,8.0321,Anthraquinone ,mz3
165.0697,13.4226,Bifenthrin ,mz3
125.1598,8.993,Bioallethrin ,mz3
215.0505,16.9059,Cyfluthrin-1,mz3
215.0505,17.0775,Cyfluthrin-2,mz3
215.0505,17.1256,Cyfluthrin-3,mz3
215.0505,17.2154,Cyfluthrin-4,mz3
197.034,14.9158,lambda-Cyhalothrin ,mz3
197.034,14.6579,gama-Cyhalothrin ,mz3
165.0046,17.3198,Cypermethrin_1,mz3
165.0046,17.4801,Cypermethrin_2,mz3
165.0046,17.5161,Cypermethrin_3,mz3
165.0046,17.5789,Cypermethrin_4,mz3
254.9028,18.7539,Deltamethrin_1,mz3
252.9047,18.8233,Deltamethrin_2,mz3
181.0647,18.2542,Fenvalerate_1,mz3
181.0647,18.4512,Fenvalerate_2,mz3
199.0929,17.5677,Flucythrinate_1,mz3
181.0647,17.8076,Flucythrinate_2,mz3
181.0647,18.4242,tau-Fluvalinate_1,mz3
181.0647,18.5051,tau-Fluvalinate_2,mz3
168.0568,16.0042,cis-Permethrin ,mz3
168.0568,16.2281,trans-Permethrin ,mz3
165.0699,14.0307,Phenothrin_cis,mz3
165.0699,14.0554,Phenothrin_trans,mz3
123.1166,12.7986,Resmethrin ,mz3
175.0122,14.9203,Tefluthrin ,mz3
107.0855,13.199,Tetramethrin ,mz3
129.0271,7.4073,Transfluthrin ,mz3
342.2112,17.735,Acequinocyl ,mz3
341.9024,13.2951,Bromopropylate ,mz3
330.0258,11.7542,Carfentrazone ethyl ,mz3
251.0266,12.0236,Chlorobenzilate,mz3
189.9583,8.8085,Chlozolinate ,mz3
302.8769,8.0645,DCPA methyl ester (Chlorthal-dimethyl) ,mz3
383.1352,10.8059,Fluazifop-p-butyl ,mz3
206.1179,7.4271,Metalaxyl ,mz3
141.0696,4.9876,2-Phenylphenol ,mz3
377.9014,14.0963,Bromfenvinfos-methyl ,mz3
347.8494,11.4796,Bromfenvinphos ( E ),mz3
358.7125,20.4197,Bromophos ethyl ,mz3
315.8007,21.3047,Bromophos methyl ,mz3
295.9855,11.6878,Carbophenothion ,mz3
268.9125,15.8107,Chlorfenvinphos ,mz3
96.9507,11.1504,Chlorthiophos -1,mz3
270.9233,10.8316,Chlorthiophos -2,mz3
223.9096,10.6151,Chlorthiophos -3,mz3
364.011,16.035,Coumaphos ,mz3
218.0217,11.7215,Edifenphos ,mz3
153.0133,11.1099,Ethion ,mz3
260.0509,9.8844,Fenamiphos ,mz3
318.9069,8.6612,Fenchlorphos (Ronnel) ,mz3
245.0396,8.0756,Fenthion ,mz3
398.808,11.2995,Iodofenphos ,mz3
373.8977,22.2185,Leptophos ,mz3
371.0408,3.8214,Malathion ,mz3
124.9818,4.8706,Methacrifos ,mz3
338.964,9.9967,Profenofos ,mz3
232.0191,9.874,Prothiofos ,mz3
96.9508,5.7704,Sulfotepp ,mz3
140.0289,11.4646,Sulprofos ,mz3
174.9106,6.4173,Terbufos ,mz3
326.994,9.7071,Tetrachlorvinphos ,mz3
270.9225,11.1459,Tolclofos-methyl ,mz3
270.9225,10.8271,Tolclofos-methyl-1,mz3
90.0299,6.6478,Disulfoton,mz3
110.0182,6.4618,Fonofos ,mz3
109.0048,7.2792,Methyl parathion ,mz3
292.0357,8.14,Parathion (ethyl parathion) ,mz3
123.0026,5.8944,Phorate ,mz3
177.0906,12.7065,Piperonyl butoxide ,mz3
172.0868,11.4868,Triazophos ,mz3
253.9451,10.0804,PCB-111,mz3
323.8828,10.0804,PCB-116,mz3
323.8827,9.0183,PCB-121,mz3
253.9451,9.9996,PCB-125,mz3
287.9063,9.9412,PCB-140,mz3
287.9061,8.7596,PCB-142,mz3
287.9063,10.8742,PCB-143,mz3
323.8828,11.1191,PCB-148,mz3
357.8436,10.9707,PCB-150,mz3
357.8439,10.0804,PCB-155,mz3
357.8438,9.7048,PCB-160,mz3
289.9032,9.2547,PCB-162,mz3
357.8438,12.0627,PCB-168,mz3
397.7958,12.6946,PCB-188,mz3
150.0464,11.4363,PCB-23,mz3
259.9549,11.1774,PCB-39,mz3
293.916,6.9511,PCB-62,mz3
293.916,7.8126,PCB-68,mz3
255.9422,7.9773,PCB-80,mz3
253.9451,8.4363,PCB-88,mz3
290.9112,9.0789,PCB-94,mz3
253.9452,10.1932,PCB-109,mz3
253.9452,9.734,PCB-112,mz3
253.9451,9.7865,PCB-120,mz3
289.9034,12.5446,PCB-159,mz3
397.796,12.0505,PCB-186,mz3
397.796,13.5877,PCB-192,mz3
359.8221,14.5922,PCB-198,mz3
150.0464,6.3314,PCB-30,mz3
289.9219,7.8185,PCB-43,mz3
293.916,9.1687,PCB-55,mz3
293.916,8.7187,PCB-58,mz3
293.916,8.9243,PCB-76,mz3
327.8767,10.8918,PCB-106,mz3
253.9452,10.7728,PCB-108,mz3
361.8377,9.8275,PCB-152,mz3
289.9033,12.3733,PCB-166,mz3
397.7971,12.7646,PCB-177,mz3
325.8612,12.4316,PCB-182,mz3
397.7959,11.3533,PCB-184,mz3
357.825,13.4639,PCB-204,mz3
259.9549,7.6594,PCB-36,mz3
293.916,8.3748,PCB-72,mz3
361.8377,9.9092,PCB-78,mz3
219.9841,9.7063,PCB-79,mz3
327.8768,9.4423,PCB-89,mz3
253.9451,8.4363,PCB-96,mz3
327.8769,8.9024,PCB-98,mz3
327.8768,8.9022,PCB-102,mz3
150.0464,6.4545,PCB-11,mz3
253.9451,9.5181,PCB-113,mz3
253.9451,12.3625,PCB-126,mz3
253.9451,11.5973,PCB-127,mz3
324.8721,11.1109,PCB-133,mz3
287.9062,10.787,PCB-139,mz3
357.8438,9.983,PCB-145,mz3
357.8436,11.2547,PCB-161,mz3
150.0463,7.3506,PCB-21,mz3
186.023,7.9326,PCB-38,mz3
221.9811,7.1646,PCB-50,mz3
293.9159,8.5889,PCB-57,mz3
293.9159,8.8249,PCB-61,mz3
289.9219,7.9415,PCB-65,mz3
327.8769,9.9057,PCB-86,mz3
253.9452,8.0337,PCB-104,mz3
253.9451,11.1325,PCB-114,mz3
150.0464,6.5193,PCB-12,mz3
253.9448,9.7347,PCB-123,mz3
287.9063,12.203,PCB-129,mz3
361.8377,11.8431,PCB-137,mz3
287.9064,12.9834,PCB-156,mz3
287.9064,12.4437,PCB-167,mz3
361.8377,11.8521,PCB-176,mz3
395.7988,12.8357,PCB-185,mz3
323.864,14.8918,PCB-189,mz3
259.955,7.3745,PCB-33,mz3
291.9189,7.6298,PCB-49,mz3
293.9158,8.1738,PCB-59,mz3
293.9159,8.787,PCB-63,mz3
219.9841,8.3921,PCB-64,mz3
219.9841,10.3427,PCB-77,mz3
327.8769,10.1264,PCB-85,mz3
327.8769,9.1018,PCB-91,mz3
327.8769,9.9084,PCB-97,mz3
327.8767,8.634,PCB-100,mz3
253.9451,10.0032,PCB-117,mz3
253.9451,11.17,PCB-122,mz3
253.9451,10.7413,PCB-124,mz3
150.0464,6.5496,PCB-13,mz3
287.9063,11.9088,PCB-130,mz3
150.0464,6.1977,PCB-14,mz3
287.9062,11.1791,PCB-154,mz3
289.9032,12.0228,PCB-163,mz3
327.8767,10.26,PCB-165,mz3
358.8327,12.3472,PCB-175,mz3
357.825,13.1773,PCB-200,mz3
357.8249,13.9974,PCB-201,mz3
357.825,13.3977,PCB-202,mz3
259.9549,8.1487,PCB-35,mz3
221.9811,7.444,PCB-51,mz3
221.9811,7.359,PCB-53,mz3
221.9812,6.9727,PCB-54,mz3
293.9159,7.76,PCB-73,mz3
293.9159,7.9313,PCB-75,mz3
219.9841,10.1201,PCB-81,mz3
327.8768,9.472,PCB-90,mz3
327.8767,9.1906,PCB-101,mz3
327.8767,10.5861,PCB-105,mz3
253.9451,9.9342,PCB-118,mz3
253.9452,9.43,PCB-119,mz3
287.9064,12.65,PCB-128,mz3
361.8379,10.86,PCB-134,mz3
357.8438,9.96,PCB-136,mz3
287.9064,10.45,PCB-144,mz3
225.043,5.84,PCB-15,mz3
287.9063,10.1844,PCB-151,mz3
287.9063,13.0989,PCB-157,mz3
357.8437,11.7337,PCB-158,mz3
397.7961,14.5096,PCB-190,mz3
397.7959,13.9052,PCB-191,mz3
259.9549,7.3754,PCB-20,mz3
391.7863,15.7538,PCB-207,mz3
391.7863,15.5146,PCB-208,mz3
91.0543,17.7049,PCB-209,mz3
150.0464,6.6608,PCB-27,mz3
259.955,7.0012,PCB-29,mz3
150.0464,6.9339,PCB-34,mz3
256.9501,8.5003,PCB-40,mz3
221.9812,8.1998,PCB-42,mz3
221.9812,7.9265,PCB-47,mz3
293.916,7.7362,PCB-69,mz3
327.877,9.37,PCB-92,mz3
290.9112,8.9306,PCB-93,mz3
150.0464,5.521,PCB-10,mz3
327.8769,8.5165,PCB-103,mz3
290.9111,10.7908,PCB-107,mz3
323.883,10.0401,PCB-115,mz3
287.9063,11.0936,PCB-131,mz3
287.9063,11.4114,PCB-132,mz3
287.9063,10.5854,PCB-135,mz3
357.8438,11.7177,PCB-141,mz3
323.883,10.63,PCB-149,mz3
287.9063,11.31,PCB-164,mz3
220.992,5.77,PCB-17,mz3
325.8613,13.24,PCB-171,mz3
323.8644,13.2179,PCB-172,mz3
323.8644,11.8425,PCB-178,mz3
323.8644,12.197,PCB-183,mz3
395.7987,13.3963,PCB-193,mz3
357.8249,14.424,PCB-196,mz3
395.7989,13.6042,PCB-197,mz3
357.8252,16.2832,PCB-205,mz3
150.0464,6.6664,PCB-24,mz3
259.955,7.103,PCB-26,mz3
259.9549,6.7993,PCB-32,mz3
259.955,8.2901,PCB-37,mz3
221.9811,8.3562,PCB-41,mz3
221.9812,7.548,PCB-45,mz3
219.9841,7.6713,PCB-46,mz3
254.953,7.9077,PCB-48,mz3
150.0464,5.9958,PCB-5,mz3
293.9159,9.3499,PCB-60,mz3
150.0464,5.8123,PCB-7,mz3
221.9811,8.9679,PCB-70,mz3
253.9452,9.7843,PCB-83,mz3
290.9111,9.3836,PCB-84,mz3
219.9841,8.9724,PCB-95,mz3
153.0698,4.9356,PCB-1,mz3
327.8773,9.2971,PCB-110,mz3
287.9056,11.7202,PCB-138,mz3
287.9056,10.9259,PCB-146,mz3
